timestamp,gate_id,people_count,avg_velocity,pressure,predicted_pressure,risk_label
1771780742.6050854,Zone-3B,4,0.9252543449401855,2.5327112382432317,2.2272065257560323,CROWDING
1771780742.7386756,Zone-3B,4,0.8335566818714142,2.5777258146557838,2.914685929992918,CROWDING
1771780742.8774476,Zone-3B,4,0.8542900681495667,2.590783079957259,2.6848745702073384,CROWDING
1771780743.0231054,Zone-3B,4,0.8582633286714554,2.5964831139973694,2.6356161704447554,CROWDING
1771780743.169313,Zone-3B,4,0.8988911658525467,2.5669509014059115,2.3649626433186044,CROWDING
1771780743.3102756,Zone-3B,4,0.9903052002191544,2.4804257160065966,1.8666091081636083,CROWDING
1771780743.4361067,Zone-3B,4,0.9315899163484573,2.4607462654619203,2.304350539000712,CROWDING
1771780743.5858047,Zone-3B,4,0.9136090129613876,2.4604888240218683,2.458769085566249,CROWDING
1771780743.726602,Zone-3B,4,0.9528188109397888,2.431454434536815,2.2252404397917447,CROWDING
1771780743.8646066,Zone-3B,4,0.9485082775354385,2.4141915804601197,2.289102551490971,CROWDING
1771780744.0024278,Zone-3B,4,0.9168174862861633,2.425451534583236,2.5071512609429534,CROWDING
1771780744.1493495,Zone-3B,4,0.9196233004331589,2.431205124155226,2.470366065869177,CROWDING
1771780744.278372,Zone-3B,4,0.8788345754146576,2.4674385915882064,2.748268988121616,CROWDING
1771780744.4147274,Zone-3B,4,0.9005324244499207,2.4753257450668045,2.5331683642344753,CROWDING
1771780744.5551248,Zone-3B,3,0.9284399747848511,2.0393385523214964,-1.0660428253370604,CROWDING
1771780744.682063,Zone-2C,3,0.4544280668099721,1.9805079836531503,1.9870417552063493,SAFE
1771780744.821486,Zone-2C,3,0.45507967472076416,1.9803212835059407,1.978982191033461,SAFE
1771780744.9810927,Zone-2C,4,0.6288393661379814,2.4337644882053073,5.27476814536208,CROWDING
1771780745.12424,Zone-2C,4,0.5838443115353584,2.825537000243619,5.562387106476165,CROWDING
1771780745.269199,Zone-2C,3,0.5009274284044901,2.5224122302436482,0.4313049060737315,CROWDING
1771780745.4126902,Zone-2C,3,0.4780505796273549,2.333815955731336,1.0194762266775745,CROWDING
1771780745.5561974,Zone-2C,3,0.519632468620936,2.160326541600319,0.9514020896489881,CROWDING
1771780745.69655,Zone-2C,3,0.4912731846173604,2.0664773550171436,1.397809572835354,CROWDING
1771780745.8364265,Zone-2C,4,0.6292851939797401,2.4933862180307127,5.545425305059126,SURGE
1771780746.001206,Zone-2C,3,0.4503384431203206,2.34496449559615,1.4442347914223252,CROWDING
1771780746.158383,Zone-2C,4,0.5285290405154228,2.8706461328328396,6.215166850056701,SURGE
1771780746.3176188,Zone-2C,3,0.4212917884190877,2.646000621156341,1.235229337210648,CROWDING
1771780746.4607148,Zone-2C,3,0.4601070284843445,2.4403123079027678,1.0028971729238696,CROWDING
1771780746.6296234,Zone-2C,4,0.5466760620474815,2.9000061805818036,5.6215602249561325,CROWDING
1771780746.7799063,Zone-2C,4,0.5646483525633812,3.1869440760143886,5.096262915236375,CROWDING
1771780746.920271,Zone-2C,4,0.5940339043736458,3.335012523303746,4.389896716348359,CROWDING
1771780747.0655742,Zone-2C,4,0.6412877067923546,3.363184821338595,3.5570710431478427,CROWDING
1771780747.222752,Zone-2C,4,0.6234034672379494,3.41022499377133,3.7095047584065695,CROWDING
1771780747.3668265,Zone-2C,4,0.6387499198317528,3.4196238388444726,3.484859872890368,CROWDING
1771780747.509175,Zone-2C,4,0.5705671086907387,3.539641942484793,4.38277046234988,CROWDING
1771780747.6840396,Zone-2C,4,0.6120949164032936,3.5517813353571235,3.6212030347333295,CROWDING
1771780747.8207917,Zone-2C,3,0.4614621102809906,3.0728006480547387,-0.4297458366119886,CROWDING
1771780747.9570718,Zone-2B,4,0.6753387898206711,2.7903251687518957,4.292350077306942,CROWDING
1771780748.0952778,Zone-3B,4,0.6826798021793365,2.888316864405767,3.9640077149631665,CROWDING
1771780748.2401052,Zone-3B,4,0.6944537907838821,2.977033693201817,3.5896032049090962,CROWDING
1771780748.3764596,Zone-3B,3,0.7017584840456644,2.482987920884708,-1.1402585908386667,CROWDING
1771780748.5153024,Zone-3B,4,0.6965216845273972,2.6906574591128525,4.186374245556134,CROWDING
1771780748.6570761,Zone-3B,4,0.7962757050991058,2.723743248324493,2.957113676302237,CROWDING
1771780748.7984443,Zone-3B,4,0.7791655361652374,2.7642428836619555,3.050726332258796,CROWDING
1771780748.9344954,Zone-2C,3,0.35253069798151654,2.268398083799503,2.9484504534161813,CROWDING
1771780749.0753198,Zone-2C,3,0.34487878779570263,2.3476054641299173,2.9100607381443737,CROWDING
1771780749.2267241,Zone-2C,4,0.4279245436191559,3.1312388537490845,8.307003157840871,SURGE
1771780749.3626375,Zone-2C,4,0.5248746648430824,3.4288518041824085,5.618577112051189,CROWDING
1771780749.4986486,Zone-2C,4,0.5358724296092987,3.6139606853042947,4.974944082429923,CROWDING
1771780749.6429172,Zone-2C,4,0.5995456352829933,3.624554851395474,3.6979885195674926,CROWDING
1771780749.7901533,Zone-2C,4,0.6931818723678589,3.49403508122419,2.60756931373784,CROWDING
1771780749.9358351,Zone-2C,4,0.6277853325009346,3.4949931903639584,3.5015699127678963,CROWDING
1771780750.0764892,Zone-2C,4,0.5958726704120636,3.547503440735396,3.9208324457187715,CROWDING
1771780750.2202055,Zone-2C,4,0.5911236703395844,3.592416122177784,3.9049253532939825,CROWDING
1771780750.3669212,Zone-2C,4,0.5911969915032387,3.623728165819167,3.837148108119292,CROWDING
1771780750.509575,Zone-2C,4,0.6191451251506805,3.599325537175723,3.4282635316876204,CROWDING
1771780750.6496966,Zone-2C,3,0.4229600528875987,3.1538309174075527,-0.025509790849905123,CROWDING
1771780750.7878532,Zone-3B,4,0.7553670704364777,2.8953582006794902,3.0438207071510863,CROWDING
1771780750.925055,Zone-3B,4,0.8306058496236801,2.8342755955683026,2.3890728990609937,CROWDING
1771780751.0618048,Zone-3B,4,0.8319138139486313,2.790320133757271,2.4688901961805896,CROWDING
1771780751.1993265,Zone-3B,4,0.8745725899934769,2.7223482476525747,2.228085418814431,CROWDING
1771780751.3311784,Zone-3B,4,0.8692418187856674,2.679228151894432,2.352193865831073,CROWDING
1771780751.4739742,Zone-3B,4,0.8639688491821289,2.653507132939661,2.473382656272023,CROWDING
1771780751.6133847,Zone-2C,4,0.6292755976319313,2.7262699128954546,5.072740965117379,CROWDING
1771780751.7568433,Zone-2C,4,0.5756873041391373,3.0449168922182377,5.266094072485553,CROWDING
1771780751.902027,Zone-2C,3,0.5840428570906321,2.6045959601841955,-0.4282606678704557,CROWDING
1771780752.037299,Zone-3B,4,0.8127371221780777,2.631476548627274,2.9990647405901463,CROWDING
1771780752.1749945,Zone-3B,4,0.8773471638560295,2.6088565591094186,2.4445811749960216,CROWDING
1771780752.3036232,Zone-3B,4,0.8901441991329193,2.5825847414067242,2.378339410331593,CROWDING
1771780752.4355316,Zone-3B,4,0.8761213719844818,2.5756472424173023,2.523053942001355,CROWDING
1771780752.5795393,Zone-3B,4,0.8652902618050575,2.5798772223742543,2.6092505160395523,CROWDING
1771780752.7227845,Zone-3B,4,0.8095654845237732,2.6332054300999466,3.005491553553631,CROWDING
1771780752.8577306,Zone-2C,4,0.6280689835548401,2.725811831061221,5.171086336860771,CROWDING
1771780753.0018609,Zone-3B,5,0.8143317222595214,3.456915790847104,9.104770352802394,SURGE
1771780753.146143,Zone-3B,5,0.7131052255630493,4.239890035519563,9.666580045197408,SURGE
1771780753.3338134,Zone-3B,5,0.7484583973884582,4.707386086973842,7.198433576958416,CROWDING
1771780753.4656572,Zone-3B,5,0.7545006275177002,5.021569024763737,7.404562575683746,DANGER
1771780753.5998955,Zone-3B,5,0.7045271039009094,5.355839202199222,7.8459654859508206,DANGER
1771780753.7418544,Zone-3B,4,0.7696099579334259,4.616708807321924,-0.5899399085494732,CROWDING
1771780753.8821237,Zone-3B,4,0.798990398645401,4.069292340824998,0.16668110245292045,CROWDING
1771780754.01336,Zone-2C,6,0.6333134919404984,5.360983423704819,26.086976637138964,DANGER
1771780754.1453316,Zone-2C,5,0.7382816076278687,5.514608090582421,6.678681797259745,DANGER
1771780754.2919219,Zone-2C,4,0.7523292154073715,4.746534048364179,-0.4930649841906485,CROWDING
1771780754.4252124,Zone-2C,4,0.6690276712179184,4.311563742833813,1.0482388241447302,CROWDING
1771780754.5530064,Zone-2C,4,0.5775113180279732,4.151318978941623,2.897388985169026,CROWDING
1771780754.6929185,Zone-2C,4,0.5675172433257103,4.057488069557854,3.3868463573326264,CROWDING
1771780754.8376288,Zone-2C,4,0.7275729477405548,3.754768206201833,1.6628655673850221,CROWDING
1771780754.9922295,Zone-2C,3,0.7114208439985911,3.022337990544886,-1.7152252506560157,CROWDING
1771780755.1359084,Zone-2C,3,0.6898569266001383,2.5211203960114617,-0.9673360304071377,CROWDING
1771780755.272808,Zone-2B,4,0.5465548634529114,2.708733884538237,6.667935938245421,SURGE
1771780755.4120293,Zone-3B,4,0.8549854606389999,2.418516554764959,3.03640064327724,CROWDING
1771780755.5552745,Zone-3B,4,0.9115748852491379,2.4324891301003193,2.5300321777313703,CROWDING
1771780755.6861305,Zone-2C,4,0.6458645984530449,2.68821106573977,5.040270806210861,CROWDING
1771780755.8277605,Zone-2C,4,0.6221739947795868,2.939674884874634,4.715173972396896,CROWDING
1771780755.9711537,Zone-2C,4,0.5748329907655716,3.1958543094863066,4.982405450285289,CROWDING
1771780756.1064222,Zone-2C,4,0.6309919655323029,3.281326358681521,3.9131961652189995,CROWDING
1771780756.2461894,Zone-2C,3,0.4750218093395233,2.868333285435088,-0.08653138977516761,CROWDING
1771780756.3846412,Zone-3B,5,0.8557318806648254,3.177334512101651,9.164393154205943,SURGE
1771780756.522406,Zone-3B,5,0.8544495940208435,3.7597519508507293,7.98736949969747,SURGE
1771780756.6625621,Zone-3B,5,0.8130689203739166,4.24107083738945,7.675235491522856,SURGE
1771780756.799,Zone-3B,4,0.928184762597084,3.695719723412443,-0.3013451852451592,CROWDING
1771780756.941139,Zone-2B,4,0.5871786549687386,3.3681617694076325,4.4293209005597305,CROWDING
1771780757.0838966,Zone-1D,2,0.05729088559746742,3.043415261811484,2.1974302715729124,CROWDING
1771780757.2194388,Zone-1D,2,0.05323836673051119,2.9913970291057295,2.607618027143254,CROWDING
1771780757.3652034,Zone-3B,4,1.0915559083223343,2.5393897356103468,1.1782376629557547,CROWDING
1771780757.500959,Zone-3B,4,1.022394672036171,2.440678600189038,1.7135544165885177,CROWDING
1771780757.6430526,Zone-3B,4,1.097165048122406,2.3283606349137433,1.5379104029846478,CROWDING
1771780757.7839916,Zone-2B,4,0.6831772327423096,2.475802033121539,4.778346519084758,CROWDING
1771780757.9212391,Zone-2B,5,0.6176624119281768,3.813287693341345,13.558347181097222,SURGE
1771780758.1056445,Zone-2B,4,0.6255906820297241,3.7218782340525296,3.2261796506460403,CROWDING
1771780758.24106,Zone-2B,4,0.5063522979617119,3.8834816981990143,5.076870930951671,CROWDING
1771780758.3645492,Zone-2B,4,0.5404772087931633,3.922736187111327,4.2406142486709495,CROWDING
1771780758.4983222,Zone-2B,3,0.6025746564070383,3.205632846904378,-2.1549620865609,CROWDING
1771780758.6346464,Zone-2B,3,0.6095360020796458,2.6988082299907656,-1.0189817050708974,CROWDING
1771780758.7885385,Zone-3B,5,0.8887830913066864,3.0289810891542093,8.32733666701014,SURGE
1771780758.9345272,Zone-3B,5,0.8961159825325012,3.588276855093203,7.419366215511978,SURGE
1771780759.070196,Zone-3B,4,1.0091265887022018,3.1832065632872277,0.1974764070177315,CROWDING
1771780759.2177181,Zone-3B,4,1.035075530409813,2.883600918521676,0.8526820312391372,CROWDING
1771780759.3448582,Zone-3B,4,0.989103689789772,2.7028711251148234,1.2813694010053103,CROWDING
1771780759.4724069,Zone-3B,4,0.9868122190237045,2.5778727607045893,1.5978677140684607,CROWDING
1771780759.6277006,Zone-3B,4,0.9172025471925735,2.539735537903113,2.2941542809346935,CROWDING
1771780759.7775133,Zone-3B,4,0.9572702348232269,2.4837933583006877,2.1103792204256306,CROWDING
1771780759.913303,Zone-3B,4,0.9510955065488815,2.4489882875375217,2.1926721752822047,CROWDING
1771780760.0587223,Zone-3B,4,0.768252432346344,2.5833525984094865,3.5073307510057967,CROWDING
1771780760.1855297,Zone-3B,2,0.8902893960475922,1.902880362774856,-3.4633045809072778,SAFE
1771780760.3284602,Zone-2B,3,0.5356200536092123,1.544454043987457,2.033616093611692,SAFE
1771780760.4675765,Zone-2B,3,0.5443441569805145,1.5858758846502998,1.8836256412544998,SAFE
1771780760.6176004,Zone-2B,4,0.5532105565071106,2.2889902185367577,6.975671203520859,SURGE
1771780760.8084288,Zone-2B,4,0.5747333467006683,2.7405565654646256,5.1069052236033174,CROWDING
1771780761.017167,Zone-2B,4,0.5797910690307617,3.0475118493457574,4.518038552581997,CROWDING
1771780761.1703095,Zone-2B,3,0.5292474627494812,2.6511716550529365,0.06312249888744459,CROWDING
1771780761.3160036,Zone-2B,3,0.4893314441045125,2.412064381415827,0.7709038321547204,CROWDING
1771780761.485774,Zone-2B,3,0.5060217877229055,2.2279922693203256,1.143751281367459,CROWDING
1771780761.715318,Zone-2B,4,0.48619987070560455,2.8857998898707837,5.751515558302071,CROWDING
1771780761.8815086,Zone-2B,2,0.5624039769172668,2.165207394577417,-2.1707321242818804,CROWDING
1771780762.0471992,Zone-3B,5,0.9523988366127014,2.854676818842111,7.417069492687216,SURGE
1771780762.219283,Zone-3C,4,0.6571731567382812,2.6602544033008204,4.382772309839668,CROWDING
1771780762.4070702,Zone-3C,3,21.316158294677734,1.8762189780047116,-2.298911311191276,SAFE
1771780762.5645673,Zone-3C,3,0.5754322210947672,1.7930215682022383,1.2647745458780577,SAFE
1771780762.7072103,Zone-3C,3,0.565389613310496,1.742611138479314,1.3892083173821486,SAFE
1771780762.852668,Zone-3C,3,0.5772816936175028,1.6980818302549276,1.3919495693200943,SAFE
1771780762.9952781,Zone-3C,3,0.6529683222373327,1.6154190434228588,1.0357770515129805,SAFE
1771780763.1284423,Zone-3C,3,0.6487333079179128,1.560141690636535,1.145034880269539,SAFE
1771780763.2646885,Zone-3C,3,0.6056690315405527,1.549647101020884,1.47262044428796,SAFE
1771780763.4077904,Zone-3C,3,0.6436190406481425,1.517267048932064,1.290994405726492,SAFE
1771780763.5421498,Zone-3C,3,0.598298599322637,1.5248366614822269,1.5811752192480761,SAFE
1771780763.6926723,Zone-3C,3,0.6281558175881704,1.5097618724859063,1.4096121144542637,SAFE
1771780763.8212874,Zone-3C,3,0.6861513257026672,1.464358216999925,1.111338695635661,SAFE
1771780763.9634314,Zone-3C,3,0.5681181053320566,1.510394891494173,1.834268469732706,SAFE
1771780764.1085815,Zone-3C,3,0.5678531328837076,1.542828708291546,1.7662787636927733,SAFE
1771780764.2463286,Zone-3C,3,0.5829150676727295,1.5539773433386048,1.6349129067583001,SAFE
1771780764.3859215,Zone-3C,3,0.6966164807478586,1.4895968617753457,1.0283951241982456,SAFE
1771780764.5230255,Zone-3C,3,0.6312258243560791,1.4831004036580617,1.4357169831439613,SAFE
1771780764.6693196,Zone-2B,4,0.6307347789406776,1.9869251496772142,6.366998891744825,SURGE
1771780764.8253536,Zone-2B,3,0.7228823403517405,1.779005005114533,0.446473927269746,SAFE
1771780764.9566123,Zone-2B,4,0.6486129760742188,2.2631934304279735,5.9520028500074496,SURGE
1771780765.0871203,Zone-2C,3,0.2604728043079376,1.8956846416930846,6.2475030210514175,SURGE
1771780765.219489,Zone-2C,4,0.3330088108778,3.1836235114446843,12.913551110134538,SURGE
1771780765.3585227,Zone-2C,3,0.244140754143397,3.2484563289372455,3.714766904348194,CROWDING
1771780765.5096583,Zone-2C,3,0.30311742424964905,3.123495178712778,2.296680837488589,CROWDING
1771780765.6632912,Zone-2C,3,0.301655391852061,3.039554545384176,2.4931830021673482,CROWDING
1771780765.8020358,Zone-2C,3,0.3872168958187103,2.8138464772717424,1.1870582632275206,CROWDING
1771780765.9499907,Zone-2C,3,0.37130023042360943,2.6817737966576662,1.7891190471534344,CROWDING
1771780766.0969431,Zone-2C,3,0.3675002058347066,2.5958041776481378,2.010787366304593,CROWDING
1771780766.241076,Zone-2C,3,0.35556788245836896,2.556766468385674,2.285921143599285,CROWDING
1771780766.3822527,Zone-2C,3,0.39992066224416095,2.4565207526789163,1.7464480899352384,CROWDING
1771780766.531137,Zone-2C,3,0.3972545067469279,2.3903235588680714,1.9457018263964838,CROWDING
1771780766.6845562,Zone-2B,4,0.5820977091789246,2.3397432980958426,6.279264515303014,SURGE
1771780766.8277237,Zone-2B,4,0.5834731608629227,2.7603794872476457,5.6984499411187715,CROWDING
1771780766.9645226,Zone-2B,3,0.5264261861642202,2.4527138913451254,0.2036776131523732,CROWDING
1771780767.1011345,Zone-2B,2,0.5797873586416245,1.8580408371589305,-2.4949685763501126,SAFE
1771780767.245451,Zone-2B,4,0.6626947820186615,2.2984064974713787,5.3497960411428425,SURGE
1771780767.3795998,Zone-2B,2,0.6947666555643082,1.728235875554814,-2.522047901332397,SAFE
1771780767.5303776,Zone-2B,3,0.7098434766133627,1.6045832685131385,0.7844851288227368,SAFE
1771780767.6781054,Zone-2B,4,0.6240356266498566,2.178213517646431,6.061237086250751,SURGE
1771780767.8298109,Zone-2B,4,0.5886579677462578,2.6381953864995547,5.670266460724301,SURGE
1771780767.9775105,Zone-2B,5,0.6053769171237946,3.9659583247420533,12.955576358279366,SURGE
1771780768.1312249,Zone-2B,5,0.5395406305789947,5.132054063941899,12.718172212468588,DANGER
1771780768.267605,Zone-2B,4,0.5552281588315964,4.767385012590918,2.093470008294518,CROWDING
1771780768.412193,Zone-2B,3,0.37822601199150085,4.037734144307934,-1.008679807540691,CROWDING
1771780768.562267,Zone-2B,3,0.3892843723297119,3.509342816535522,-0.01152895153268041,CROWDING
1771780768.7005174,Zone-2B,3,0.46279191970825195,3.0415725909864233,-0.341928588775533,CROWDING
1771780768.8333485,Zone-2C,3,0.3364950617154439,2.527670800305335,2.720238809930909,CROWDING
1771780768.9763474,Zone-2C,3,0.34723166624705,2.5245963598149053,2.5030966156636714,CROWDING
1771780769.116726,Zone-2C,3,0.37368980050086975,2.475282644011834,2.1239914953040016,CROWDING
1771780769.259547,Zone-2C,4,0.3236411437392235,3.6358905880819363,11.762197969528774,SURGE
1771780769.407187,Zone-2C,3,0.3696619470914205,3.259984508974447,0.7138851799105033,CROWDING
1771780769.5690734,Zone-2C,3,0.3605398933092753,3.012734218794219,1.4854273648954925,CROWDING
1771780769.7244987,Zone-2C,3,0.337126225233078,2.8838549942062675,2.0546514077627056,CROWDING
1771780769.869038,Zone-2C,3,0.3538055221239726,2.7616303865783562,1.9160156639557426,CROWDING
1771780770.0117943,Zone-3B,4,0.820178709924221,2.6333642327834204,2.905476052524274,CROWDING
1771780770.1638582,Zone-3B,4,0.9199333190917969,2.5765096006063355,2.2026230164330722,CROWDING
1771780770.2985945,Zone-3B,4,0.9252543449401855,2.532711237705488,2.2076439539921933,CROWDING
1771780770.440781,Zone-3B,4,0.8335566818714142,2.577725814279363,2.8943137583917995,CROWDING
1771780770.5878181,Zone-3B,4,0.8542900681495667,2.5907830796937645,2.679585645139699,CROWDING
1771780770.7350626,Zone-3B,4,0.8582633286714554,2.596483113812923,2.635194481109768,CROWDING
1771780770.8703218,Zone-3B,4,0.8988911658525467,2.5669509012767993,2.3486129018318413,CROWDING
1771780771.0211005,Zone-3B,4,0.9903052002191544,2.4804257159162177,1.9065704901162195,CROWDING
1771780771.1529264,Zone-3B,4,0.9315899163484573,2.460746265398655,2.3114626500639837,CROWDING
1771780771.2963512,Zone-3B,4,0.9136090129613876,2.460488823977583,2.4586938658396393,CROWDING
1771780771.4397337,Zone-3B,4,0.9528188109397888,2.431454434505815,2.2289584570219954,CROWDING
1771780771.5813088,Zone-3B,4,0.9485082775354385,2.4141915804384193,2.292257325709553,CROWDING
1771780771.7236567,Zone-3B,4,0.9168174862861633,2.4254515345680456,2.504553235674667,CROWDING
1771780771.8571446,Zone-3B,4,0.9196233004331589,2.4312051241445927,2.474307067164137,CROWDING
1771780772.001518,Zone-3B,4,0.8788345754146576,2.467438591580763,2.7184090833376224,CROWDING
1771780772.138631,Zone-3B,4,0.9005324244499207,2.475325745061594,2.5328487228587244,CROWDING
1771780772.2755296,Zone-3B,3,0.9284399747848511,2.039338552317849,-1.1454088091555557,CROWDING
1771780772.4280407,Zone-2C,3,0.4544280668099721,1.9805079836290567,1.9859461847648148,SAFE
1771780772.5756712,Zone-2C,3,0.45507967472076416,1.980321283489075,1.979056638315611,SAFE
1771780772.7124026,Zone-2C,4,0.6288393661379814,2.4337644881935008,5.750071134071639,SURGE
1771780772.856148,Zone-2C,4,0.5838443115353584,2.8255370002353546,5.55099778779174,CROWDING
1771780773.0020225,Zone-2C,3,0.5009274284044901,2.5224122302378635,0.4444289677296398,CROWDING
1771780773.1402009,Zone-2C,3,0.4780505796273549,2.3338159557272866,0.9689402244598626,CROWDING
1771780773.2831929,Zone-2C,3,0.519632468620936,2.1603265415974846,0.9470461462969519,CROWDING
1771780773.4248765,Zone-2C,3,0.4912731846173604,2.06647735501516,1.4040915825655564,CROWDING
1771780773.564371,Zone-2C,4,0.6292851939797401,2.493386218029324,5.553782011063408,SURGE
1771780773.7092557,Zone-2C,3,0.4503384431203206,2.3449644955951783,1.3205510214678646,CROWDING
1771780773.8485043,Zone-2C,4,0.5285290405154228,2.8706461328321597,6.645776376234911,SURGE
1771780773.9815533,Zone-2C,3,0.4212917884190877,2.646000621155865,0.9575588236654513,CROWDING
1771780774.1243403,Zone-2C,3,0.4601070284843445,2.4403123079024343,0.999786612063924,CROWDING
1771780774.2830937,Zone-2C,4,0.5466760620474815,2.90000618058157,5.795653687495321,CROWDING
1771780774.419241,Zone-2C,4,0.5646483525633812,3.186944076014225,5.294499483513778,CROWDING
1771780774.561463,Zone-2C,4,0.5940339043736458,3.3350125233036323,4.376119204420286,CROWDING
1771780774.707321,Zone-2C,4,0.6412877067923546,3.3631848213385154,3.556333874150514,CROWDING
1771780774.8534048,Zone-2C,4,0.6234034672379494,3.4102249937712745,3.7322330617230492,CROWDING
